no	month	temperature	precipitation	station	country	latitude	NS	longitude	WE	altitude
3231	7	24.1	1	エボラ_ポルトガル	ポルトガル	38.53	N	7.9	W	245
3231	8	24.4	7.6	エボラ_ポルトガル	ポルトガル	38.53	N	7.9	W	245
3231	9	21.6	32.7	エボラ_ポルトガル	ポルトガル	38.53	N	7.9	W	245
3231	10	17.4	93.6	エボラ_ポルトガル	ポルトガル	38.53	N	7.9	W	245
3231	11	12.3	88.4	エボラ_ポルトガル	ポルトガル	38.53	N	7.9	W	245
3231	12	9.6	77.2	エボラ_ポルトガル	ポルトガル	38.53	N	7.9	W	245
3232	1	15	96.9	オルタ_ポルトガル	ポルトガル	38.52	N	28.63	W	60
3232	2	14.5	81.3	オルタ_ポルトガル	ポルトガル	38.52	N	28.63	W	60
3232	3	14.8	115.2	オルタ_ポルトガル	ポルトガル	38.52	N	28.63	W	60
3232	4	15.4	65.7	オルタ_ポルトガル	ポルトガル	38.52	N	28.63	W	60
3232	5	16.9	52	オルタ_ポルトガル	ポルトガル	38.52	N	28.63	W	60
3232	6	19	47.2	オルタ_ポルトガル	ポルトガル	38.52	N	28.63	W	60
3232	7	21.6	30.7	オルタ_ポルトガル	ポルトガル	38.52	N	28.63	W	60
3232	8	22.9	49	オルタ_ポルトガル	ポルトガル	38.52	N	28.63	W	60
3232	9	21.8	86.7	オルタ_ポルトガル	ポルトガル	38.52	N	28.63	W	60
3232	10	19.4	158.6	オルタ_ポルトガル	ポルトガル	38.52	N	28.63	W	60
3232	11	17.1	104.7	オルタ_ポルトガル	ポルトガル	38.52	N	28.63	W	60
3232	12	15.7	115.8	オルタ_ポルトガル	ポルトガル	38.52	N	28.63	W	60
3233	1	8.2	80.2	カシュテロブランコ_ポルトガル	ポルトガル	39.83	N	7.48	W	386
3233	2	9.5	64	カシュテロブランコ_ポルトガル	ポルトガル	39.83	N	7.48	W	386
3233	3	12.1	72.9	カシュテロブランコ_ポルトガル	ポルトガル	39.83	N	7.48	W	386
3233	4	13.8	71.3	カシュテロブランコ_ポルトガル	ポルトガル	39.83	N	7.48	W	386
3233	5	17.4	46.5	カシュテロブランコ_ポルトガル	ポルトガル	39.83	N	7.48	W	386
3233	6	21.8	17.5	カシュテロブランコ_ポルトガル	ポルトガル	39.83	N	7.48	W	386
3233	7	24.6	7.8	カシュテロブランコ_ポルトガル	ポルトガル	39.83	N	7.48	W	386
3233	8	24.9	8.2	カシュテロブランコ_ポルトガル	ポルトガル	39.83	N	7.48	W	386
3233	9	21.8	44.9	カシュテロブランコ_ポルトガル	ポルトガル	39.83	N	7.48	W	386
3233	10	16.8	113.1	カシュテロブランコ_ポルトガル	ポルトガル	39.83	N	7.48	W	386
3233	11	11.4	116.8	カシュテロブランコ_ポルトガル	ポルトガル	39.83	N	7.48	W	386
3233	12	8.7	115.4	カシュテロブランコ_ポルトガル	ポルトガル	39.83	N	7.48	W	386
3234	1	9.6	116.6	コインブラ_ポルトガル	ポルトガル	40.15	N	8.47	W	NA
3234	2	10.4	74.4	コインブラ_ポルトガル	ポルトガル	40.15	N	8.47	W	NA
3234	3	12.6	77.8	コインブラ_ポルトガル	ポルトガル	40.15	N	8.47	W	NA
3234	4	13.6	85.7	コインブラ_ポルトガル	ポルトガル	40.15	N	8.47	W	NA
3234	5	16.4	59.3	コインブラ_ポルトガル	ポルトガル	40.15	N	8.47	W	NA
3234	6	18.8	28.7	コインブラ_ポルトガル	ポルトガル	40.15	N	8.47	W	NA
3234	7	20.3	17.2	コインブラ_ポルトガル	ポルトガル	40.15	N	8.47	W	NA
3234	8	20.9	18.4	コインブラ_ポルトガル	ポルトガル	40.15	N	8.47	W	NA
3234	9	19.6	47.4	コインブラ_ポルトガル	ポルトガル	40.15	N	8.47	W	NA
3234	10	16.8	124.1	コインブラ_ポルトガル	ポルトガル	40.15	N	8.47	W	NA
3234	11	12.4	132.5	コインブラ_ポルトガル	ポルトガル	40.15	N	8.47	W	NA
3234	12	10.3	114.9	コインブラ_ポルトガル	ポルトガル	40.15	N	8.47	W	NA
3235	1	15.2	71.4	サンタマリア島_ポルトガル	ポルトガル	36.97	N	25.17	W	100
3235	2	14.7	53.7	サンタマリア島_ポルトガル	ポルトガル	36.97	N	25.17	W	100
3235	3	15	68.4	サンタマリア島_ポルトガル	ポルトガル	36.97	N	25.17	W	100
3235	4	15.8	59.7	サンタマリア島_ポルトガル	ポルトガル	36.97	N	25.17	W	100
3235	5	17.1	39.8	サンタマリア島_ポルトガル	ポルトガル	36.97	N	25.17	W	100
3235	6	19.3	41.1	サンタマリア島_ポルトガル	ポルトガル	36.97	N	25.17	W	100
3235	7	21.4	23.2	サンタマリア島_ポルトガル	ポルトガル	36.97	N	25.17	W	100
3235	8	22.7	32.3	サンタマリア島_ポルトガル	ポルトガル	36.97	N	25.17	W	100
3235	9	21.9	44.6	サンタマリア島_ポルトガル	ポルトガル	36.97	N	25.17	W	100
3235	10	19.9	109.2	サンタマリア島_ポルトガル	ポルトガル	36.97	N	25.17	W	100
3235	11	17.4	63.9	サンタマリア島_ポルトガル	ポルトガル	36.97	N	25.17	W	100
3235	12	16.1	103.8	サンタマリア島_ポルトガル	ポルトガル	36.97	N	25.17	W	100
3236	1	12.3	58.6	ファロ_ポルトガル	ポルトガル	37.02	N	7.97	W	7
3236	2	12.9	42.1	ファロ_ポルトガル	ポルトガル	37.02	N	7.97	W	7
3236	3	14.9	52	ファロ_ポルトガル	ポルトガル	37.02	N	7.97	W	7
3236	4	16.5	32.1	ファロ_ポルトガル	ポルトガル	37.02	N	7.97	W	7
3236	5	19.1	26.2	ファロ_ポルトガル	ポルトガル	37.02	N	7.97	W	7
3236	6	22.1	3.7	ファロ_ポルトガル	ポルトガル	37.02	N	7.97	W	7
3236	7	24.2	1.4	ファロ_ポルトガル	ポルトガル	37.02	N	7.97	W	7
3236	8	24.3	1.4	ファロ_ポルトガル	ポルトガル	37.02	N	7.97	W	7
3236	9	22.2	28.5	ファロ_ポルトガル	ポルトガル	37.02	N	7.97	W	7
3236	10	19.5	60.1	ファロ_ポルトガル	ポルトガル	37.02	N	7.97	W	7
3236	11	15.6	79.9	ファロ_ポルトガル	ポルトガル	37.02	N	7.97	W	7
3236	12	13.4	100.9	ファロ_ポルトガル	ポルトガル	37.02	N	7.97	W	7
3237	1	15.1	205.1	フロレス島_ポルトガル	ポルトガル	39.45	N	31.13	W	28
3237	2	14.7	168.6	フロレス島_ポルトガル	ポルトガル	39.45	N	31.13	W	28
3237	3	14.9	163.4	フロレス島_ポルトガル	ポルトガル	39.45	N	31.13	W	28
3237	4	15.8	108.4	フロレス島_ポルトガル	ポルトガル	39.45	N	31.13	W	28
3237	5	17.3	110.9	フロレス島_ポルトガル	ポルトガル	39.45	N	31.13	W	28
3237	6	19.6	96.6	フロレス島_ポルトガル	ポルトガル	39.45	N	31.13	W	28
3237	7	22.2	55.3	フロレス島_ポルトガル	ポルトガル	39.45	N	31.13	W	28
3237	8	23.3	79	フロレス島_ポルトガル	ポルトガル	39.45	N	31.13	W	28
3237	9	21.9	125.4	フロレス島_ポルトガル	ポルトガル	39.45	N	31.13	W	28
3237	10	19.4	194.6	フロレス島_ポルトガル	ポルトガル	39.45	N	31.13	W	28
3237	11	17.4	173.9	フロレス島_ポルトガル	ポルトガル	39.45	N	31.13	W	28
3237	12	15.8	230.6	フロレス島_ポルトガル	ポルトガル	39.45	N	31.13	W	28
3238	1	4.7	95.1	ブラガンサ_ポルトガル	ポルトガル	41.8	N	6.73	W	691
3238	2	6.1	62.4	ブラガンサ_ポルトガル	ポルトガル	41.8	N	6.73	W	691
3238	3	9.1	70.5	ブラガンサ_ポルトガル	ポルトガル	41.8	N	6.73	W	691
3238	4	10.7	68.3	ブラガンサ_ポルトガル	ポルトガル	41.8	N	6.73	W	691
3238	5	14.3	65	ブラガンサ_ポルトガル	ポルトガル	41.8	N	6.73	W	691
3238	6	19	36.4	ブラガンサ_ポルトガル	ポルトガル	41.8	N	6.73	W	691
3238	7	21.5	19.8	ブラガンサ_ポルトガル	ポルトガル	41.8	N	6.73	W	691
3238	8	21.7	19.4	ブラガンサ_ポルトガル	ポルトガル	41.8	N	6.73	W	691
3238	9	18.1	47.7	ブラガンサ_ポルトガル	ポルトガル	41.8	N	6.73	W	691
3238	10	13.4	98.2	ブラガンサ_ポルトガル	ポルトガル	41.8	N	6.73	W	691
3238	11	8.3	89.5	ブラガンサ_ポルトガル	ポルトガル	41.8	N	6.73	W	691
3238	12	5.2	113.8	ブラガンサ_ポルトガル	ポルトガル	41.8	N	6.73	W	691
3239	1	9.7	NA	ベージャ_ポルトガル	ポルトガル	38.02	N	7.87	W	246
3239	2	10.5	NA	ベージャ_ポルトガル	ポルトガル	38.02	N	7.87	W	246
3239	3	13	NA	ベージャ_ポルトガル	ポルトガル	38.02	N	7.87	W	246
3239	4	14.7	NA	ベージャ_ポルトガル	ポルトガル	38.02	N	7.87	W	246
3239	5	18.2	NA	ベージャ_ポルトガル	ポルトガル	38.02	N	7.87	W	246
3239	6	21.9	NA	ベージャ_ポルトガル	ポルトガル	38.02	N	7.87	W	246
3239	7	24.3	NA	ベージャ_ポルトガル	ポルトガル	38.02	N	7.87	W	246
3239	8	24.6	NA	ベージャ_ポルトガル	ポルトガル	38.02	N	7.87	W	246
3239	9	21.9	NA	ベージャ_ポルトガル	ポルトガル	38.02	N	7.87	W	246
3239	10	18	NA	ベージャ_ポルトガル	ポルトガル	38.02	N	7.87	W	246
3239	11	13.2	NA	ベージャ_ポルトガル	ポルトガル	38.02	N	7.87	W	246
3239	12	10.5	NA	ベージャ_ポルトガル	ポルトガル	38.02	N	7.87	W	246
3240	1	9.5	146.7	ポルト_ポルトガル	ポルトガル	41.13	N	8.6	W	93
3240	2	10.5	94.2	ポルト_ポルトガル	ポルトガル	41.13	N	8.6	W	93
3240	3	12.7	106.6	ポルト_ポルトガル	ポルトガル	41.13	N	8.6	W	93
3240	4	13.6	91.3	ポルト_ポルトガル	ポルトガル	41.13	N	8.6	W	93
3240	5	16.1	86.4	ポルト_ポルトガル	ポルトガル	41.13	N	8.6	W	93
3240	6	18.8	40.9	ポルト_ポルトガル	ポルトガル	41.13	N	8.6	W	93
3240	7	20.3	22.9	ポルト_ポルトガル	ポルトガル	41.13	N	8.6	W	93
3240	8	20.4	37.4	ポルト_ポルトガル	ポルトガル	41.13	N	8.6	W	93
3240	9	18.8	71.2	ポルト_ポルトガル	ポルトガル	41.13	N	8.6	W	93
3240	10	16	160.5	ポルト_ポルトガル	ポルトガル	41.13	N	8.6	W	93
3240	11	12.6	179.2	ポルト_ポルトガル	ポルトガル	41.13	N	8.6	W	93
3240	12	10.4	166.7	ポルト_ポルトガル	ポルトガル	41.13	N	8.6	W	93
3241	1	14.9	NA	ポンタデルガーダ_ポルトガル	ポルトガル	37.73	N	25.7	W	71
3241	2	14.4	NA	ポンタデルガーダ_ポルトガル	ポルトガル	37.73	N	25.7	W	71
3241	3	14.6	NA	ポンタデルガーダ_ポルトガル	ポルトガル	37.73	N	25.7	W	71
3241	4	15.3	NA	ポンタデルガーダ_ポルトガル	ポルトガル	37.73	N	25.7	W	71
3241	5	16.6	NA	ポンタデルガーダ_ポルトガル	ポルトガル	37.73	N	25.7	W	71
3241	6	18.9	NA	ポンタデルガーダ_ポルトガル	ポルトガル	37.73	N	25.7	W	71
3241	7	21.1	NA	ポンタデルガーダ_ポルトガル	ポルトガル	37.73	N	25.7	W	71
3241	8	22.2	NA	ポンタデルガーダ_ポルトガル	ポルトガル	37.73	N	25.7	W	71
3241	9	21.5	NA	ポンタデルガーダ_ポルトガル	ポルトガル	37.73	N	25.7	W	71
3241	10	19.4	NA	ポンタデルガーダ_ポルトガル	ポルトガル	37.73	N	25.7	W	71
3241	11	17	NA	ポンタデルガーダ_ポルトガル	ポルトガル	37.73	N	25.7	W	71
3241	12	15.7	NA	ポンタデルガーダ_ポルトガル	ポルトガル	37.73	N	25.7	W	71
3242	1	11.6	95.8	リスボン_ポルトガル	ポルトガル	38.72	N	9.15	W	77
3242	2	12.3	76.3	リスボン_ポルトガル	ポルトガル	38.72	N	9.15	W	77
3242	3	14.5	73.7	リスボン_ポルトガル	ポルトガル	38.72	N	9.15	W	77
3242	4	15.8	71.7	リスボン_ポルトガル	ポルトガル	38.72	N	9.15	W	77
3242	5	18.3	51.7	リスボン_ポルトガル	ポルトガル	38.72	N	9.15	W	77
3242	6	20.9	16.3	リスボン_ポルトガル	ポルトガル	38.72	N	9.15	W	77
3242	7	22.6	2.3	リスボン_ポルトガル	ポルトガル	38.72	N	9.15	W	77
3242	8	23.2	7.6	リスボン_ポルトガル	ポルトガル	38.72	N	9.15	W	77
3242	9	21.5	35.5	リスボン_ポルトガル	ポルトガル	38.72	N	9.15	W	77
3242	10	18.6	100.1	リスボン_ポルトガル	ポルトガル	38.72	N	9.15	W	77
3242	11	14.7	132	リスボン_ポルトガル	ポルトガル	38.72	N	9.15	W	77
3242	12	12.4	99.6	リスボン_ポルトガル	ポルトガル	38.72	N	9.15	W	77
3243	1	-1.6	38	クラクフ_ポーランド	ポーランド	50.08	N	19.8	E	237
3243	2	-0.2	30.9	クラクフ_ポーランド	ポーランド	50.08	N	19.8	E	237
3243	3	3.5	38.7	クラクフ_ポーランド	ポーランド	50.08	N	19.8	E	237
3243	4	9.3	48.5	クラクフ_ポーランド	ポーランド	50.08	N	19.8	E	237
3243	5	14	77.8	クラクフ_ポーランド	ポーランド	50.08	N	19.8	E	237
3243	6	17.6	81.5	クラクフ_ポーランド	ポーランド	50.08	N	19.8	E	237
3243	7	19.3	99.6	クラクフ_ポーランド	ポーランド	50.08	N	19.8	E	237
3243	8	18.9	73.3	クラクフ_ポーランド	ポーランド	50.08	N	19.8	E	237
3243	9	13.8	67.8	クラクフ_ポーランド	ポーランド	50.08	N	19.8	E	237
3243	10	8.8	49.5	クラクフ_ポーランド	ポーランド	50.08	N	19.8	E	237
3243	11	3.8	41.5	クラクフ_ポーランド	ポーランド	50.08	N	19.8	E	237
3243	12	-0.4	33.4	クラクフ_ポーランド	ポーランド	50.08	N	19.8	E	237
3244	1	NA	48.2	コシャリン_ポーランド	ポーランド	54.2	N	16.16	E	33
3244	2	NA	42.6	コシャリン_ポーランド	ポーランド	54.2	N	16.16	E	33
3244	3	NA	48	コシャリン_ポーランド	ポーランド	54.2	N	16.16	E	33
3244	4	NA	40.8	コシャリン_ポーランド	ポーランド	54.2	N	16.16	E	33
3244	5	NA	62.6	コシャリン_ポーランド	ポーランド	54.2	N	16.16	E	33
3244	6	NA	71.3	コシャリン_ポーランド	ポーランド	54.2	N	16.16	E	33
3244	7	NA	84.4	コシャリン_ポーランド	ポーランド	54.2	N	16.16	E	33
3244	8	NA	85.3	コシャリン_ポーランド	ポーランド	54.2	N	16.16	E	33
3244	9	NA	78.3	コシャリン_ポーランド	ポーランド	54.2	N	16.16	E	33
3244	10	NA	63.6	コシャリン_ポーランド	ポーランド	54.2	N	16.16	E	33
3244	11	NA	45.3	コシャリン_ポーランド	ポーランド	54.2	N	16.16	E	33
3244	12	NA	58.7	コシャリン_ポーランド	ポーランド	54.2	N	16.16	E	33
3245	1	-2.5	36.2	シェドルツェ_ポーランド	ポーランド	52.18	N	22.25	E	152
3245	2	-1.6	29.3	シェドルツェ_ポーランド	ポーランド	52.18	N	22.25	E	152
3245	3	2.8	31.6	シェドルツェ_ポーランド	ポーランド	52.18	N	22.25	E	152
3245	4	8.6	31.1	シェドルツェ_ポーランド	ポーランド	52.18	N	22.25	E	152
3245	5	13.8	71.5	シェドルツェ_ポーランド	ポーランド	52.18	N	22.25	E	152
3245	6	17.1	68.8	シェドルツェ_ポーランド	ポーランド	52.18	N	22.25	E	152
3245	7	19.1	72.1	シェドルツェ_ポーランド	ポーランド	52.18	N	22.25	E	152
3245	8	18.7	72.3	シェドルツェ_ポーランド	ポーランド	52.18	N	22.25	E	152
3245	9	13.7	48.9	シェドルツェ_ポーランド	ポーランド	52.18	N	22.25	E	152
3245	10	8.3	45.3	シェドルツェ_ポーランド	ポーランド	52.18	N	22.25	E	152
3245	11	4.2	33.8	シェドルツェ_ポーランド	ポーランド	52.18	N	22.25	E	152
3245	12	-0.2	36	シェドルツェ_ポーランド	ポーランド	52.18	N	22.25	E	152
3246	1	0.6	40.1	シュチェチン_ポーランド	ポーランド	53.4	N	14.62	E	1
3246	2	1.5	32.6	シュチェチン_ポーランド	ポーランド	53.4	N	14.62	E	1
3246	3	4.2	37.9	シュチェチン_ポーランド	ポーランド	53.4	N	14.62	E	1
3246	4	9.2	30.2	シュチェチン_ポーランド	ポーランド	53.4	N	14.62	E	1
3246	5	13.6	53.5	シュチェチン_ポーランド	ポーランド	53.4	N	14.62	E	1
3246	6	16.8	61	シュチェチン_ポーランド	ポーランド	53.4	N	14.62	E	1
3246	7	18.9	76.3	シュチェチン_ポーランド	ポーランド	53.4	N	14.62	E	1
3246	8	18.5	60.1	シュチェチン_ポーランド	ポーランド	53.4	N	14.62	E	1
3246	9	14.3	49.1	シュチェチン_ポーランド	ポーランド	53.4	N	14.62	E	1
3246	10	9.4	46.3	シュチェチン_ポーランド	ポーランド	53.4	N	14.62	E	1
3246	11	4.9	39.4	シュチェチン_ポーランド	ポーランド	53.4	N	14.62	E	1
3246	12	1.9	42	シュチェチン_ポーランド	ポーランド	53.4	N	14.62	E	1
3247	1	NA	26	トルニ_ポーランド	ポーランド	53.04	N	18.59	E	69
3247	2	NA	26.4	トルニ_ポーランド	ポーランド	53.04	N	18.59	E	69
3247	3	NA	31.8	トルニ_ポーランド	ポーランド	53.04	N	18.59	E	69
3247	4	NA	35.8	トルニ_ポーランド	ポーランド	53.04	N	18.59	E	69
3247	5	NA	48.4	トルニ_ポーランド	ポーランド	53.04	N	18.59	E	69
3247	6	NA	54.6	トルニ_ポーランド	ポーランド	53.04	N	18.59	E	69
3247	7	NA	77.5	トルニ_ポーランド	ポーランド	53.04	N	18.59	E	69
3247	8	NA	68.5	トルニ_ポーランド	ポーランド	53.04	N	18.59	E	69
3247	9	NA	64.4	トルニ_ポーランド	ポーランド	53.04	N	18.59	E	69
3247	10	NA	30.5	トルニ_ポーランド	ポーランド	53.04	N	18.59	E	69
3247	11	NA	32.8	トルニ_ポーランド	ポーランド	53.04	N	18.59	E	69
3247	12	NA	40.3	トルニ_ポーランド	ポーランド	53.04	N	18.59	E	69
3248	1	-2.9	33.9	ビャウィストク_ポーランド	ポーランド	53.11	N	23.17	E	148
3248	2	-1.9	31.3	ビャウィストク_ポーランド	ポーランド	53.11	N	23.17	E	148
3248	3	1.7	35.4	ビャウィストク_ポーランド	ポーランド	53.11	N	23.17	E	148
3248	4	7.8	37.7	ビャウィストク_ポーランド	ポーランド	53.11	N	23.17	E	148
3248	5	13.1	69.1	ビャウィストク_ポーランド	ポーランド	53.11	N	23.17	E	148
3248	6	16.4	62.9	ビャウィストク_ポーランド	ポーランド	53.11	N	23.17	E	148
3248	7	18.4	86.6	ビャウィストク_ポーランド	ポーランド	53.11	N	23.17	E	148
3248	8	17.5	69.4	ビャウィストク_ポーランド	ポーランド	53.11	N	23.17	E	148
3248	9	12.5	55.8	ビャウィストク_ポーランド	ポーランド	53.11	N	23.17	E	148
3248	10	7.4	48.9	ビャウィストク_ポーランド	ポーランド	53.11	N	23.17	E	148
3248	11	2.7	39.4	ビャウィストク_ポーランド	ポーランド	53.11	N	23.17	E	148
3248	12	-1.2	40	ビャウィストク_ポーランド	ポーランド	53.11	N	23.17	E	148
3249	1	-2.5	27	ブウォダバ_ポーランド	ポーランド	51.55	N	23.53	E	177
3249	2	-1.4	24.3	ブウォダバ_ポーランド	ポーランド	51.55	N	23.53	E	177
3249	3	2.4	31.8	ブウォダバ_ポーランド	ポーランド	51.55	N	23.53	E	177
3249	4	8.7	34.9	ブウォダバ_ポーランド	ポーランド	51.55	N	23.53	E	177
3249	5	13.9	67	ブウォダバ_ポーランド	ポーランド	51.55	N	23.53	E	177
3249	6	17.3	64.4	ブウォダバ_ポーランド	ポーランド	51.55	N	23.53	E	177
3249	7	19.3	83.6	ブウォダバ_ポーランド	ポーランド	51.55	N	23.53	E	177
3249	8	18.6	65.2	ブウォダバ_ポーランド	ポーランド	51.55	N	23.53	E	177
3249	9	13.5	51.9	ブウォダバ_ポーランド	ポーランド	51.55	N	23.53	E	177
3249	10	8.2	39.4	ブウォダバ_ポーランド	ポーランド	51.55	N	23.53	E	177
3249	11	3.2	31.8	ブウォダバ_ポーランド	ポーランド	51.55	N	23.53	E	177
3249	12	-1	32.4	ブウォダバ_ポーランド	ポーランド	51.55	N	23.53	E	177
3250	1	-0.1	28.4	ブロツワフ_ポーランド	ポーランド	51.1	N	16.9	E	121
3250	2	1.1	25.7	ブロツワフ_ポーランド	ポーランド	51.1	N	16.9	E	121
3250	3	4.4	35.1	ブロツワフ_ポーランド	ポーランド	51.1	N	16.9	E	121
3250	4	9.7	31.4	ブロツワフ_ポーランド	ポーランド	51.1	N	16.9	E	121
3250	5	14.3	59.6	ブロツワフ_ポーランド	ポーランド	51.1	N	16.9	E	121
3250	6	17.7	60.3	ブロツワフ_ポーランド	ポーランド	51.1	N	16.9	E	121
3250	7	19.7	91.4	ブロツワフ_ポーランド	ポーランド	51.1	N	16.9	E	121
3250	8	19.3	59.5	ブロツワフ_ポーランド	ポーランド	51.1	N	16.9	E	121
3250	9	14.5	48.6	ブロツワフ_ポーランド	ポーランド	51.1	N	16.9	E	121
3250	10	9.7	37.9	ブロツワフ_ポーランド	ポーランド	51.1	N	16.9	E	121
3250	11	4.8	31.5	ブロツワフ_ポーランド	ポーランド	51.1	N	16.9	E	121
3250	12	1.1	27.9	ブロツワフ_ポーランド	ポーランド	51.1	N	16.9	E	121
3251	1	-0.4	38.4	ポズナニ_ポーランド	ポーランド	52.42	N	16.83	E	88
3251	2	0.5	30.4	ポズナニ_ポーランド	ポーランド	52.42	N	16.83	E	88
3251	3	3.8	39.2	ポズナニ_ポーランド	ポーランド	52.42	N	16.83	E	88
3251	4	9.5	28.4	ポズナニ_ポーランド	ポーランド	52.42	N	16.83	E	88
3251	5	14.1	51.8	ポズナニ_ポーランド	ポーランド	52.42	N	16.83	E	88
3251	6	17.5	56	ポズナニ_ポーランド	ポーランド	52.42	N	16.83	E	88
3251	7	19.5	84.5	ポズナニ_ポーランド	ポーランド	52.42	N	16.83	E	88
3251	8	19.1	57.2	ポズナニ_ポーランド	ポーランド	52.42	N	16.83	E	88
3251	9	14.3	40.7	ポズナニ_ポーランド	ポーランド	52.42	N	16.83	E	88
3251	10	9.3	35.6	ポズナニ_ポーランド	ポーランド	52.42	N	16.83	E	88
3251	11	4.4	33.7	ポズナニ_ポーランド	ポーランド	52.42	N	16.83	E	88
3251	12	0.9	40	ポズナニ_ポーランド	ポーランド	52.42	N	16.83	E	88
3252	1	0.2	43.2	レンバ_ポーランド	ポーランド	54.75	N	17.53	E	2
3252	2	0.6	34.2	レンバ_ポーランド	ポーランド	54.75	N	17.53	E	2
3252	3	2.8	39.3	レンバ_ポーランド	ポーランド	54.75	N	17.53	E	2
3252	4	6.9	28.3	レンバ_ポーランド	ポーランド	54.75	N	17.53	E	2
3252	5	11.3	46.7	レンバ_ポーランド	ポーランド	54.75	N	17.53	E	2
3252	6	15	55.4	レンバ_ポーランド	ポーランド	54.75	N	17.53	E	2
3252	7	17.5	73.3	レンバ_ポーランド	ポーランド	54.75	N	17.53	E	2
3252	8	17.5	79.8	レンバ_ポーランド	ポーランド	54.75	N	17.53	E	2
3252	9	13.9	74.4	レンバ_ポーランド	ポーランド	54.75	N	17.53	E	2
3252	10	9.3	77.8	レンバ_ポーランド	ポーランド	54.75	N	17.53	E	2
3252	11	4.9	59	レンバ_ポーランド	ポーランド	54.75	N	17.53	E	2
3252	12	1.7	51.9	レンバ_ポーランド	ポーランド	54.75	N	17.53	E	2
3253	1	-1.5	32.6	ワルシャワ/オケンツィエ_ポーランド	ポーランド	52.16	N	20.96	E	107
3253	2	-0.4	29.6	ワルシャワ/オケンツィエ_ポーランド	ポーランド	52.16	N	20.96	E	107
3253	3	3.2	29.2	ワルシャワ/オケンツィエ_ポーランド	ポーランド	52.16	N	20.96	E	107
3253	4	9.2	34.4	ワルシャワ/オケンツィエ_ポーランド	ポーランド	52.16	N	20.96	E	107
3253	5	14.3	56.2	ワルシャワ/オケンツィエ_ポーランド	ポーランド	52.16	N	20.96	E	107
