no	station	url	continent
10381	ベルリン - ダーレム - ドイツ   緯度：52.47°N   経度：13.30°E   高度：51 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10381	ヨーロッパ
10385	ベルリン/シェーネフェルト国際空港 - ドイツ   緯度：52.38°N   経度：13.53°E   高度：46 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10385	ヨーロッパ
10384	ベルリン/テンペルホーフ空港 - ドイツ   緯度：52.47°N   経度：13.40°E   高度：48 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10384	ヨーロッパ
10382	ベルリン/テーゲル国際空港 - ドイツ   緯度：52.57°N   経度：13.31°E   高度：36 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10382	ヨーロッパ
10685	ホーフ - ドイツ   緯度：50.31°N   経度：11.88°E   高度：565 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10685	ヨーロッパ
10249	ボイツェンブルク - ドイツ   緯度：53.39°N   経度：10.69°E   高度：45 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10249	ヨーロッパ
10505	ボン／AACHEN-ORSBACH - ドイツ   緯度：50.80°N   経度：6.03°E   高度：231 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10505	ヨーロッパ
10519	ボン／BONN-ROLEBER - ドイツ   緯度：50.74°N   経度：7.19°E   高度：159 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10519	ヨーロッパ
10379	ポツダム - ドイツ   緯度：52.39°N   経度：13.06°E   高度：81 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10379	ヨーロッパ
10548	マイニンゲン - ドイツ   緯度：50.56°N   経度：10.38°E   高度：450 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10548	ヨーロッパ
10361	マクデブルク - ドイツ   緯度：52.10°N   経度：11.58°E   高度：76 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10361	ヨーロッパ
10729	マンハイム - ドイツ   緯度：49.51°N   経度：8.56°E   高度：96 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10729	ヨーロッパ
10648	ミヘルシュタット - ドイツ   緯度：49.72°N   経度：9.10°E   高度：453 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10648	ヨーロッパ
10315	ミュンスター - ドイツ   緯度：52.13°N   経度：7.70°E   高度：48 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10315	ヨーロッパ
10870	ミュンヘン - ドイツ   緯度：48.35°N   経度：11.81°E   高度：446 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10870	ヨーロッパ
10736	ミュールアッカー - ドイツ   緯度：48.97°N   経度：8.87°E   高度：244 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10736	ヨーロッパ
10875	ミュールドルフ - ドイツ   緯度：48.28°N   経度：12.50°E   高度：405 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10875	ヨーロッパ
10193	ユッカーミュンデ - ドイツ   緯度：53.74°N   経度：14.07°E   高度：1 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10193	ヨーロッパ
10471	ライプツィヒ - ドイツ   緯度：51.32°N   経度：12.45°E   高度：138 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10471	ヨーロッパ
10469	ライプツィヒ・シュコイディツ - ドイツ   緯度：51.44°N   経度：12.24°E   高度：131 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10469	ヨーロッパ
10805	ラール - ドイツ   緯度：48.37°N   経度：7.83°E   高度：155 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10805	ヨーロッパ
10020	リスト - ドイツ   緯度：55.01°N   経度：8.41°E   高度：26 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10020	ヨーロッパ
10418	リューデンシャイト - ドイツ   緯度：51.25°N   経度：7.64°E   高度：387 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10418	ヨーロッパ
10305	リンゲン - ドイツ   緯度：52.52°N   経度：7.31°E   高度：22 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10305	ヨーロッパ
10776	レーゲンスブルク - ドイツ   緯度：49.04°N   経度：12.10°E   高度：365 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10776	ヨーロッパ
10170	ロストク - ドイツ   緯度：54.18°N   経度：12.08°E   高度：4 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10170	ヨーロッパ
10765	ロート - ドイツ   緯度：49.22°N   経度：11.10°E   高度：385 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10765	ヨーロッパ
10761	ワイセンブルクインバイエルン - ドイツ   緯度：49.02°N   経度：10.96°E   高度：422 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10761	ヨーロッパ
10688	ワイデン - ドイツ   緯度：49.67°N   経度：12.18°E   高度：440 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10688	ヨーロッパ
10544	ワッサークッペ - ドイツ   緯度：50.50°N   経度：9.94°E   高度：921 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10544	ヨーロッパ
10435	ワールブルク - ドイツ   緯度：51.51°N   経度：9.11°E   高度：236 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10435	ヨーロッパ
10268	ワーレン - ドイツ   緯度：53.52°N   経度：12.67°E   高度：70 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=10268	ヨーロッパ
01403	ウチラ - ノルウェー   緯度：59.31°N   経度：4.87°E   高度：55 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=01403	ヨーロッパ
01492	オスロ / OSLO-BLINDERN - ノルウェー   緯度：59.94°N   経度：10.72°E   高度：94 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=01492	ヨーロッパ
01384	オスロ / OSLO/GARDERMOEN - ノルウェー   緯度：60.21°N   経度：11.08°E   高度：202 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=01384	ヨーロッパ
01065	カラショク - ノルウェー   緯度：69.46°N   経度：25.50°E   高度：131 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=01065	ヨーロッパ
01415	スタバンゲル - ノルウェー   緯度：58.88°N   経度：5.64°E   高度：7 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=01415	ヨーロッパ
01008	スバールバル諸島 - ノルウェー   緯度：78.25°N   経度：15.47°E   高度：28 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=01008	ヨーロッパ
01026	トロムス - ノルウェー   緯度：69.65°N   経度：18.94°E   高度：100 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=01026	ヨーロッパ
01025	トロムス/LANGNES - ノルウェー   緯度：69.68°N   経度：18.91°E   高度：8 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=01025	ヨーロッパ
01271	トロンヘイム／VERNES - ノルウェー   緯度：63.46°N   経度：10.94°E   高度：12 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=01271	ヨーロッパ
01007	ニューオーレースン - ノルウェー   緯度：78.92°N   経度：11.93°E   高度：8 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=01007	ヨーロッパ
01098	バルデ - ノルウェー   緯度：70.37°N   経度：31.10°E   高度：14 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=01098	ヨーロッパ
01317	ベルゲン - ノルウェー   緯度：60.38°N   経度：5.33°E   高度：12 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=01317	ヨーロッパ
01152	ボーデ - ノルウェー   緯度：67.27°N   経度：14.36°E   高度：11 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=01152	ヨーロッパ
01001	ヤンマイエン島 - ノルウェー   緯度：70.93°N   経度：8.67°W   高度：10 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=01001	ヨーロッパ
01389	レーナ -　HAUGEDALEN - ノルウェー   緯度：61.19°N   経度：11.37°E   高度：255 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=01389	ヨーロッパ
01028	ヴェルネイヤ - ノルウェー   緯度：74.52°N   経度：19.00°E   高度：18 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=01028	ヨーロッパ
12982	セゲド - ハンガリー   緯度：46.25°N   経度：20.10°E   高度：82 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=12982	ヨーロッパ
12882	デブレツェン - ハンガリー   緯度：47.48°N   経度：21.60°E   高度：108 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=12882	ヨーロッパ
12925	ノジコニジョ - ハンガリー   緯度：46.45°N   経度：16.97°E   高度：139 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=12925	ヨーロッパ
12843	ブダペスト - ハンガリー   緯度：47.43°N   経度：19.18°E   高度：138 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=12843	ヨーロッパ
12942	ペーチュ - ハンガリー   緯度：46.00°N   経度：18.23°E   高度：202 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=12942	ヨーロッパ
12772	ミシュコルツ - ハンガリー   緯度：48.10°N   経度：20.73°E   高度：161 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=12772	ヨーロッパ
02875	オウル - フィンランド   緯度：64.93°N   経度：25.37°E   高度：12 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=02875	ヨーロッパ
02897	カヤーニ - フィンランド   緯度：64.28°N   経度：27.68°E   高度：143 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=02897	ヨーロッパ
02801	キルピシェルビ - フィンランド   緯度：69.05°N   経度：20.78°E   高度：478 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=02801	ヨーロッパ
02869	クーサモ - フィンランド   緯度：65.97°N   経度：29.18°E   高度：262 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=02869	ヨーロッパ
02836	ソダンキュラ - フィンランド   緯度：67.37°N   経度：26.63°E   高度：179 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=02836	ヨーロッパ
02972	トゥルク - フィンランド   緯度：60.52°N   経度：22.27°E   高度：47 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=02972	ヨーロッパ
02911	バーサ - フィンランド   緯度：63.05°N   経度：21.77°E   高度：4 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=02911	ヨーロッパ
02974	ヘルシンキ - フィンランド   緯度：60.32°N   経度：24.97°E   高度：51 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=02974	ヨーロッパ
02823	ムオニオ - フィンランド   緯度：67.97°N   経度：23.68°E   高度：253 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=02823	ヨーロッパ
02935	ユバスキュラ - フィンランド   緯度：62.40°N   経度：25.68°E   高度：141 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=02935	ヨーロッパ
02929	ヨエンスー - フィンランド   緯度：62.67°N   経度：29.63°E   高度：119 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=02929	ヨーロッパ
02963	ヨキオイネン - フィンランド   緯度：60.82°N   経度：23.50°E   高度：104 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=02963	ヨーロッパ
02958	ラッペーンランタ - フィンランド   緯度：61.05°N   経度：28.20°E   高度：104 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=02958	ヨーロッパ
07761	アジャクシオ - フランス   緯度：41.92°N   経度：8.79°E   高度：5 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07761	ヨーロッパ
07005	アブビル - フランス   緯度：50.14°N   経度：1.84°E   高度：67 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07005	ヨーロッパ
07139	アランソン - フランス   緯度：48.45°N   経度：0.11°E   高度：146 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07139	ヨーロッパ
07591	アンブラン - フランス   緯度：44.57°N   経度：6.50°E   高度：871 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07591	ヨーロッパ
07100	ウェッサン島 - フランス   緯度：48.47°N   経度：5.06°W   高度：64 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07100	ヨーロッパ
07560	エグアル山 - フランス   緯度：44.12°N   経度：3.58°E   高度：1567 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07560	ヨーロッパ
07027	カーン - フランス   緯度：49.18°N   経度：0.46°W   高度：78 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07027	ヨーロッパ
07460	クレルモンフェラン - フランス   緯度：45.79°N   経度：3.15°E   高度：331 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07460	ヨーロッパ
07535	グールドン - フランス   緯度：44.74°N   経度：1.40°E   高度：260 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07535	ヨーロッパ
07627	サンジロン - フランス   緯度：43.01°N   経度：1.11°E   高度：417 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07627	ヨーロッパ
07354	シャトルー・デオル飛行場 - フランス   緯度：46.87°N   経度：1.74°E   高度：161 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07354	ヨーロッパ
07190	ストラスブール - フランス   緯度：48.55°N   経度：7.64°E   高度：154 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07190	ヨーロッパ
07621	タルブ - フランス   緯度：43.19°N   経度：0.00°E   高度：384 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07621	ヨーロッパ
07280	ディジョン - フランス   緯度：47.27°N   経度：5.09°E   高度：221 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07280	ヨーロッパ
07240	トゥール - フランス   緯度：47.44°N   経度：0.73°E   高度：109 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07240	ヨーロッパ
07630	トゥールーズ - フランス   緯度：43.62°N   経度：1.38°E   高度：152 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07630	ヨーロッパ
07168	トロワ - フランス   緯度：48.33°N   経度：4.02°E   高度：118 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07168	ヨーロッパ
07181	ナンシー/OCHEY - フランス   緯度：48.58°N   経度：5.96°E   高度：337 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07181	ヨーロッパ
07180	ナンシー/エセーレナンシー - フランス   緯度：48.69°N   経度：6.22°E   高度：229 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07180	ヨーロッパ
07222	ナント - フランス   緯度：47.15°N   経度：1.61°W   高度：27 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07222	ヨーロッパ
07690	ニース - フランス   緯度：43.65°N   経度：7.21°E   高度：4 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07690	ヨーロッパ
07790	バスティア - フランス   緯度：42.54°N   経度：9.48°E   高度：8 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07790	ヨーロッパ
07299	バールミュルーズ空港 - フランス   緯度：47.61°N   経度：7.51°E   高度：270 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07299	ヨーロッパ
07149	パリ・オルリー空港 - フランス   緯度：48.72°N   経度：2.38°E   高度：89 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07149	ヨーロッパ
07110	ブレスト - フランス   緯度：48.44°N   経度：4.41°W   高度：99 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07110	ヨーロッパ
07255	ブールジュ - フランス   緯度：47.06°N   経度：2.36°E   高度：161 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07255	ヨーロッパ
07117	プルーマナック - フランス   緯度：48.83°N   経度：3.47°W   高度：55 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07117	ヨーロッパ
07747	ペルピニャン - フランス   緯度：42.74°N   経度：2.87°E   高度：44 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07747	ヨーロッパ
07510	ボルドー・メリニャック - フランス   緯度：44.83°N   経度：0.69°W   高度：51 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07510	ヨーロッパ
07335	ポワティエ - フランス   緯度：46.59°N   経度：0.31°E   高度：128 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07335	ヨーロッパ
07650	マリニャーヌ - フランス   緯度：43.44°N   経度：5.22°E   高度：21 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07650	ヨーロッパ
07558	ミヨー - フランス   緯度：44.12°N   経度：3.02°E   高度：714 (m)	https://www.data.jma.go.jp/gmd/cpd/monitor/nrmlist/NrmMonth.php?stn=07558	ヨーロッパ
